title,site,date,writer,content,comments,label,sentencelabel
Itthon: Novák Katalin: A magyarok többsége vágyakozik a nemzeti egység után , hvg.hu,2022. április. 16. 11:10,," A személyes hit közéletbeni helyére térve azt mondta: ""meg kell találnunk azt a formát, ahol nem rekesztünk ki másokat azért, mert mi megvalljuk a személyes hitünket, ugyanakkor meg tudunk szólítani olyanokat, akiknek vagy már része az életének ez a hit (.",,1,
Itthon: Novák Katalin: A magyarok többsége vágyakozik a nemzeti egység után , hvg.hu,2022. április. 16. 11:10,,.,,1,
Itthon: Novák Katalin: A magyarok többsége vágyakozik a nemzeti egység után , hvg.hu,2022. április. 16. 11:10,,.,,1,
Itthon: Novák Katalin: A magyarok többsége vágyakozik a nemzeti egység után , hvg.hu,2022. április. 16. 11:10,,"), vagy esetleg nem ébredtek még erre rá"".",,1,
Itthon: Novák Katalin: A magyarok többsége vágyakozik a nemzeti egység után , hvg.hu,2022. április. 16. 11:10,,"Az ukrajnai háborúra utalva azt mondta, ez a nagypéntek lehetőséget ad, hogy átérezzük azoknak a fájdalmát, akik veszteséget szenvednek el.",,1,
Itthon: Novák Katalin: A magyarok többsége vágyakozik a nemzeti egység után , hvg.hu,2022. április. 16. 11:10,," Úgy folytatta: a feltámadás bizonyossága pedig arra is reménységet ad, hogy lesz Kárpátalján száz év múlva is magyar szó.",,1,
Itthon: Novák Katalin: A magyarok többsége vágyakozik a nemzeti egység után , hvg.hu,2022. április. 16. 11:10,,"Novák Katalin egyúttal méltatta Balog Zoltán kezdeményezését, amely alapján munkaszüneti nappá vált nagypéntek.",,1,
"Kult: 1,8 milliárd forintból épül Törőcsik Mari Ház Pélyen ", hvg.hu,2022. április. 16. 11:10,,"Még a színész életében döntött úgy a kormány, hogy kialakítják az intézményt Törőcsik Mari szülőhelyén, a színész nagyapja által épített mozi épületében, de a beruházás elakadt.",,0,
"Kult: 1,8 milliárd forintból épül Törőcsik Mari Ház Pélyen ", hvg.hu,2022. április. 16. 11:10,,"Nettó 1,8 milliárd forintból hozzák létre a Kovács Sándor-Törőcsik Mari Házat a kétszeres Kossuth-díjas színésznő szülőfalujában, Pélyen – vette észre az Elektronikus Közbeszerzési Rendszerbe feltöltött, erről szóló dokumentumot az Rtl.",,0,
"Kult: 1,8 milliárd forintból épül Törőcsik Mari Ház Pélyen ", hvg.hu,2022. április. 16. 11:10,,hu.,,0,
"Kult: 1,8 milliárd forintból épül Törőcsik Mari Ház Pélyen ", hvg.hu,2022. április. 16. 11:10,,"A ház létrehozásáról még 2018-ban döntött a kormány; az építés helyszíneként a művésznő nagyapja, Kovács Sándor által épített közösségi mozi telkét és a szomszédos telket jelölték meg, amelyek ekkor önkormányzati tulajdonban voltak.",,0,
"Kult: 1,8 milliárd forintból épül Törőcsik Mari Ház Pélyen ", hvg.hu,2022. április. 16. 11:10,," Az eredeti határozat értelmében az épületet ingyen vette volna át az állam, ezt azonban nem tudták megoldani.",,0,
"Kult: 1,8 milliárd forintból épül Törőcsik Mari Ház Pélyen ", hvg.hu,2022. április. 16. 11:10,,"Úgy látszik, nem tudták végrehajtani az ingyenes átvételről szóló 2018-as kormányhatározatot, mert most a kormány vásárlásról vagy kisajátításról döntött.",,0,
"Kult: 1,8 milliárd forintból épül Törőcsik Mari Ház Pélyen ", hvg.hu,2022. április. 16. 11:10,,"Aztán a beruházás elakadhatott, mivel a közbeszerzést csak decemberben írta ki az állami  BMSK Zrt.",,0,
"Kult: 1,8 milliárd forintból épül Törőcsik Mari Ház Pélyen ", hvg.hu,2022. április. 16. 11:10,, Az eljárás április elején zárult: a tervezési és kivitelezési munkákat a budapesti EB Hungary Invest Kft.,,0,
"Kult: 1,8 milliárd forintból épül Törőcsik Mari Ház Pélyen ", hvg.hu,2022. április. 16. 11:10,," végzi el nettó 1,8 milliárd forintért.",,0,
"Kult: 1,8 milliárd forintból épül Törőcsik Mari Ház Pélyen ", hvg.hu,2022. április. 16. 11:10,, Ez a cég nyert a kelenföldi pályaudvar felújítására kiírt közbeszerzésen is – jegyzi meg a portál.,,0,
"Kult: 1,8 milliárd forintból épül Törőcsik Mari Ház Pélyen ", hvg.hu,2022. április. 16. 11:10,,"A dokumentáció szerint az egyemeletes épületet kibővítik, a rossz állapotú épületeket elbontják az egykori moziépület négy falának kivételével, amelyeket a Kovács Sándor iránti tiszteletből megtartják.",,0,
"Kult: 1,8 milliárd forintból épül Törőcsik Mari Ház Pélyen ", hvg.hu,2022. április. 16. 11:10,," Az épület helyére egy U- alakú, a Kovács-féle épületet idéző közművelődési épület alakítanak ki, amelyben emlékszoba, közösségi könyvtár, ruhatár és irodák is lesznek.",,0,
"Kult: 1,8 milliárd forintból épül Törőcsik Mari Ház Pélyen ", hvg.hu,2022. április. 16. 11:10,," A nagyteremben színpadot alakítanak ki, valamint helyet kapnak vendégszobák is.",,0,
"Kult: 1,8 milliárd forintból épül Törőcsik Mari Ház Pélyen ", hvg.hu,2022. április. 16. 11:10,,"A pélyi mozi volt az az épület, ahol a 15 éves koráig Pélyen élő Törőcsik Mari rengeteg filmet megnézett, ahol arról ábrándozott, hogy híres színésznő legyen belőle.",,0,
Itthon: Robbanás történt egy 8. kerületi lakásban , hvg.hu,2022. április. 16. 11:10,,Szerencsére nem keletkezett tűz.,,0,
Itthon: Robbanás történt egy 8. kerületi lakásban , hvg.hu,2022. április. 16. 11:10,,Robbanás történt szombat délelőtt egy VIII.,,0,
Itthon: Robbanás történt egy 8. kerületi lakásban , hvg.hu,2022. április. 16. 11:10,," kerületi, Vajda Péter utcai lakásban.",,0,
Itthon: Robbanás történt egy 8. kerületi lakásban , hvg.hu,2022. április. 16. 11:10,," Kolozsi Péter, a Fővárosi Katasztrófavédelmi Igazgatóság helyettes szóvivője az MTI érdeklődésére elmondta, az épület első emeletén lévő mintegy 40 négyzetméteres lakásban robbant fel egy gázpalack.",,0,
Itthon: Robbanás történt egy 8. kerületi lakásban , hvg.hu,2022. április. 16. 11:10,,"A lakás ablakai kitörtek, bejárati ajtaja kiszakadt, de tűz nem volt - tette hozzá.",,0,
Itthon: Robbanás történt egy 8. kerületi lakásban , hvg.hu,2022. április. 16. 11:10,,A fővárosi tűzoltók az épület felső szintjeit kiürítették.,,0,
Itthon: Robbanás történt egy 8. kerületi lakásban , hvg.hu,2022. április. 16. 11:10,, A lakásban megsérült férfit a mentők látják el.,,0,
Itthon: Robbanás történt egy 8. kerületi lakásban , hvg.hu,2022. április. 16. 11:10,,"Az MTI úgy tudja, hogy egy airsoft fegyver töltőpalackja robbant fel a lakásban.",,0,
Itthon: Hadházy Ákos is Szél Bernadettnek ajánlaná fel Márki-Zay mandátumát , hvg.hu,2022. április. 16. 11:10,,Szél Bernadett kiesése a parlamentből a választás „legigazságtalanabb és legfájóbb” következménye Hadházy Ákos szerint.,,0,
Itthon: Hadházy Ákos is Szél Bernadettnek ajánlaná fel Márki-Zay mandátumát , hvg.hu,2022. április. 16. 11:10,,"A tisztességtelen fetételek mellett lebonyolított, elcsalt választás következményei közül a Fidesz ismét kétharmados többsége mellett Szél Bernadett kiesése a legigazságtalanabb és legfájóbb.",,0,
Itthon: Hadházy Ákos is Szél Bernadettnek ajánlaná fel Márki-Zay mandátumát , hvg.hu,2022. április. 16. 11:10,," Az ellenzék egyik legaktívabb, legelszántabb, legnépszerűbb és hiteles tagja távozhat a parlamentből",,0,
Itthon: Hadházy Ákos is Szél Bernadettnek ajánlaná fel Márki-Zay mandátumát , hvg.hu,2022. április. 16. 11:10,,"– közölte a Facebookon Hadházy Ákos, aki szerint mindez „az ellenzéki pártok rossz döntéseinek a következménye”, mivel Szél billegő körzetben indult, és „világosan lehetett előre jósolni, hogy rossz országos eredmény esetén veszíthet”.",,0,
Itthon: Hadházy Ákos is Szél Bernadettnek ajánlaná fel Márki-Zay mandátumát , hvg.hu,2022. április. 16. 11:10,," Hozzáteszi, az előválasztáson ráadásul nem is lehetett az ellenzéki listáról szavazni, a pártok egyezsége pedig „nem engedte meg, hogy a pártelitekhez nem kötődő, független képviselő befutó helyet kapjon” rajta, így pedig „a nála jóval kevesebbet teljesítő képviselők jutottak be a listáról”.",,0,
Itthon: Hadházy Ákos is Szél Bernadettnek ajánlaná fel Márki-Zay mandátumát , hvg.hu,2022. április. 16. 11:10,,"Csak remélni merem (és javaslom is), hogy Márki-Zay Péter át nem vett mandátumát neki ajánlják fel",,0,
Itthon: Hadházy Ákos is Szél Bernadettnek ajánlaná fel Márki-Zay mandátumát , hvg.hu,2022. április. 16. 11:10,,– tette hozzá Hadházy Ákos.,,0,
Itthon: Hadházy Ákos is Szél Bernadettnek ajánlaná fel Márki-Zay mandátumát , hvg.hu,2022. április. 16. 11:10,,"A mandátumát fel nem vevő Márki-Zay Péter korábban szintén azt mondta, ő „szívesen javasolná”, hogy Szélé legyen a mandátuma, de ez hatpárti döntés lesz.",,0,
Itthon: Hadházy Ákos is Szél Bernadettnek ajánlaná fel Márki-Zay mandátumát , hvg.hu,2022. április. 16. 11:10,,"Több lehetőséget is mérlegel, de kiemelte: ez a hat ellenzéki párt döntése lesz majd.",,0,
Gazdaság: Rég nem látott nyugdíjemelés jöhet - Németországban , hvg.hu,2022. április. 16. 11:10,,"A száguldó infláció és az ukrajnai háború miatt kialakult gazdasági válság arra ösztönözte a német kormányt, hogy évtizedek óta nem látott jelentős mértékben emelje a nyugdíjakat.",,1,
Gazdaság: Rég nem látott nyugdíjemelés jöhet - Németországban , hvg.hu,2022. április. 16. 11:10,,"5,35%-os lesz az emelkedés az egykori Nyugat Németországban, ahol tavaly nem változott a nyugdíj, mert a Covid padlóra küldte a német gazdaságot is.",,1,
Gazdaság: Rég nem látott nyugdíjemelés jöhet - Németországban , hvg.hu,2022. április. 16. 11:10,, 1983 óta nem volt ilyen jelentős mértékű emelés.,,1,
Gazdaság: Rég nem látott nyugdíjemelés jöhet - Németországban , hvg.hu,2022. április. 16. 11:10,," Tegyük hozzá gyorsan, hogy ilyen nagy infláció sem.",,1,
Gazdaság: Rég nem látott nyugdíjemelés jöhet - Németországban , hvg.hu,2022. április. 16. 11:10,,"Még nagyobb lesz a nyugdíjemelés az egykori NDK-ban, ahol pedig tavaly is volt növekedés, igaz, hogy minimális mértékben.",,1,
Gazdaság: Rég nem látott nyugdíjemelés jöhet - Németországban , hvg.hu,2022. április. 16. 11:10,," 6,12 százalékkal nő a nyugdíjak értéke Németország keleti részén, 1994 óta ez a legnagyobb emelés.",,1,
Gazdaság: Rég nem látott nyugdíjemelés jöhet - Németországban , hvg.hu,2022. április. 16. 11:10,,Az infláció gyorsabb lehet,,1,
Gazdaság: Rég nem látott nyugdíjemelés jöhet - Németországban , hvg.hu,2022. április. 16. 11:10,,"5%-nál gyorsabban emelkednek az árak Németországban, ahol ez kifejezetten magas inflációnak számít.",,1,
Gazdaság: Rég nem látott nyugdíjemelés jöhet - Németországban , hvg.hu,2022. április. 16. 11:10,," ""Teljesen megeszi az infláció a szép nyugdíjemelést"" - panaszkodott a közszolgálati Deutsche Wellének Anja Piel, a legnagyobb szakszervezet, a DGB  vezetőségi tagja.",,1,
Gazdaság: Rég nem látott nyugdíjemelés jöhet - Németországban , hvg.hu,2022. április. 16. 11:10,,Az infláció visszatérésével együtt pedig kiújult az örök vita a nyugdíjrendszerről.,,1,
Gazdaság: Rég nem látott nyugdíjemelés jöhet - Németországban , hvg.hu,2022. április. 16. 11:10,, Elvben a nyugdíjak növekedési indexét a bérek emelkedéséhez  igazítják a németeknél.,,1,
Gazdaság: Rég nem látott nyugdíjemelés jöhet - Németországban , hvg.hu,2022. április. 16. 11:10,," Csakhát a bérből és fizetésből élőket is sújtja az infláció, de ezt nem mindenütt ellensúlyozza a jövedelmek növekedése.",,1,
Gazdaság: Rég nem látott nyugdíjemelés jöhet - Németországban , hvg.hu,2022. április. 16. 11:10,," A DGB szakszervezetnek azért is nem tetszik a mostani nyugdíjemelés, mert az el van választva a bérek növekedésétől.",,1,
Gazdaság: Rég nem látott nyugdíjemelés jöhet - Németországban , hvg.hu,2022. április. 16. 11:10,,"Mind a bérből és fizetésből élők, mind pedig a nyugdíjasok fő problémája az, hogy az infláció csökkenti az életszínvonalukat, mert az árak gyorsabban nőnek mint a háztartások bevételei.",,1,
Gazdaság: Rég nem látott nyugdíjemelés jöhet - Németországban , hvg.hu,2022. április. 16. 11:10,," ""A helyzet az, hogy a nyugdíjak reálértéke csökken"" - összegezte a szakszervezeti vezető, aki a Deutsche Wellének nyilatkozott.",,1,
Világ: Boris Johnsont kitiltották Oroszországból , hvg.hu,2022. április. 16. 11:10,,Nem léphet be az országba a brit védelmi és külügyminiszter és további tíz brit politikus sem.,,1,
Világ: Boris Johnsont kitiltották Oroszországból , hvg.hu,2022. április. 16. 11:10,,"Oroszország megtiltotta, hogy az ország területére lépjen Boris Johnson brit miniszterelnök, Liz Truss külügyminiszter, Ben Wallace védelmi miniszter, valamint további tíz brit politikus – írja a Guardian.",,1,
Világ: Boris Johnsont kitiltották Oroszországból , hvg.hu,2022. április. 16. 11:10,,"Az orosz külügyminisztérium indoklása szerint minderre „a brit kormány példa nélkülien ellenséges akciói” miatt volt szükség, „különös tekintettel a magas rangú orosz hivatalnokok elleni szankciók életbe léptetésére”.",,1,
Világ: Boris Johnsont kitiltották Oroszországból , hvg.hu,2022. április. 16. 11:10,,Az oroszok közölték: hamarosan közzéteszik az országból kitiltott politikusok teljes listáját.,,1,
Világ: Boris Johnsont kitiltották Oroszországból , hvg.hu,2022. április. 16. 11:10,,Az Ukrajna elleni háborúrl szóló hírfolyamunkat ebben a cikkben követheti:,,1,
Világ: Boris Johnsont kitiltották Oroszországból , hvg.hu,2022. április. 16. 11:10,,"Vitalij Klicsko kijevi polgármester arra kéri azokat, akik vissza akartak volna térni a fővárosba, hogy ne tegyék.",,1,
Világ: Boris Johnsont kitiltották Oroszországból , hvg.hu,2022. április. 16. 11:10,, Több ukrán városból érkeztek jelentések az orosz bombázások miatti veszteségről.,,1,
Világ: Boris Johnsont kitiltották Oroszországból , hvg.hu,2022. április. 16. 11:10,, Ukrajna a bankszektor vezetőivel tárgyal majd Washingtonban - kövesse hírfolyamunkat az orosz-ukrán háborúról.,,1,
Tech: Melyik ügyeletre kell menni? Melyik gyógyszertár van most nyitva? Elindult a surgossegi.info , hvg.hu,2022. április. 16. 11:10,,A felnőtt ügyelet- és gyógyszertárkereső surgossegi.,,1,
Tech: Melyik ügyeletre kell menni? Melyik gyógyszertár van most nyitva? Elindult a surgossegi.info , hvg.hu,2022. április. 16. 11:10,,"info weboldal célja, hogy az adott probléma gyors kezelésére alkalmas legközelebbi intézmény megmutatásával, a várakozási idők csökkentésével országszerte segítse a járóbetegek ügyeleti ellátásának gördülékenységét, és tehermentesítse az egészségügyi dolgozókat.",,1,
Tech: Melyik ügyeletre kell menni? Melyik gyógyszertár van most nyitva? Elindult a surgossegi.info , hvg.hu,2022. április. 16. 11:10,,"„Nagyon gyakori probléma, hogy valamilyen oknál fogva, egész egyszerűen nem tudjuk, melyik ellátóhoz kell menni, és ebből következik, hogy akár 2-3 helyen is megfordulnak a szülők, mire odakerülnek, ahol van olyan szakorvos, aki érdemben tud a gyerkőc aktuális problémájával foglalkozni” – magyarázta Németh Franciska, akiben ápolóként végzett félévnyi kórházi munka után kezdett körvonalazódni, egy a pácienseket és az ellátókat egyaránt segítő weboldal gondolata.",,1,
Tech: Melyik ügyeletre kell menni? Melyik gyógyszertár van most nyitva? Elindult a surgossegi.info , hvg.hu,2022. április. 16. 11:10,," „Az ügyeleti ellátó intézmények meghatározásához mi egy a mentők által évről évre frissített, 60-70 oldalas dokumentumot használunk.",,1,
Tech: Melyik ügyeletre kell menni? Melyik gyógyszertár van most nyitva? Elindult a surgossegi.info , hvg.hu,2022. április. 16. 11:10,," Én azt a célt tűztem ki magam elé, hogy ezt felhasználóbaráttá, könnyen kezelhetővé alakítom.",,1,
Tech: Melyik ügyeletre kell menni? Melyik gyógyszertár van most nyitva? Elindult a surgossegi.info , hvg.hu,2022. április. 16. 11:10,," Így született meg a mostani ügyeletkereső előzményeként a GyermekSOS, ahol az aktuális budapesti és pest megyei államilag finanszírozott gyermekügyeleteket, valamint az ügyeletes gyógyszertárakat mindössze néhány kattintással megtalálhatják azok, akiknek szüksége van rá.",,1,
Tech: Melyik ügyeletre kell menni? Melyik gyógyszertár van most nyitva? Elindult a surgossegi.info , hvg.hu,2022. április. 16. 11:10,,”,,1,
Tech: Melyik ügyeletre kell menni? Melyik gyógyszertár van most nyitva? Elindult a surgossegi.info , hvg.hu,2022. április. 16. 11:10,,A surgossegi.,,1,
Tech: Melyik ügyeletre kell menni? Melyik gyógyszertár van most nyitva? Elindult a surgossegi.info , hvg.hu,2022. április. 16. 11:10,,"info weboldalt a Nemzeti Kutatási, Fejlesztési és Innovációs Hivatal támogatásával hozták létre és az Országos Mentőszolgálat segítségével tesztelték.",,1,
Tech: Melyik ügyeletre kell menni? Melyik gyógyszertár van most nyitva? Elindult a surgossegi.info , hvg.hu,2022. április. 16. 11:10,," Az ellátókat és ellátottakat egyaránt segítő felületet adatbázisában egyelőre a leggyakoribb problémákra kínál megoldást, de a tapasztalatok, visszajelzések, s a szakmával való egyeztetéseket követően az ellátók sorát tovább bővítik majd.",,1,
Tech: Melyik ügyeletre kell menni? Melyik gyógyszertár van most nyitva? Elindult a surgossegi.info , hvg.hu,2022. április. 16. 11:10,,"Az oldal üzemeltetői ígérik, figyelik, hogy mire van igény, és ezekre a megfelelő szakterületekkel egyeztetve alkalmazkodva reagálnak.",,1,
Tech: Melyik ügyeletre kell menni? Melyik gyógyszertár van most nyitva? Elindult a surgossegi.info , hvg.hu,2022. április. 16. 11:10,," A hosszútávú cél az, hogy minden problémára – így például pszichés krízishelyzet, vagy akár szülés utáni depresszió, függőség esetén is – tudjanak ajánlani valamit.",,1,
Tech: Melyik ügyeletre kell menni? Melyik gyógyszertár van most nyitva? Elindult a surgossegi.info , hvg.hu,2022. április. 16. 11:10,,"A weboldal és az azzal párhuzamosan működő közösségimédia-felületek a jövőben edukációs szerepet is betöltenek majd, ahol videós és szöveges tartalmakkal segítik a betegek jobb egészségértését.",,1,
Tech: Melyik ügyeletre kell menni? Melyik gyógyszertár van most nyitva? Elindult a surgossegi.info , hvg.hu,2022. április. 16. 11:10,,"Ha máskor is tudni szeretne hasonló dolgokról, lájkolja a HVG Tech rovatának Facebook-oldalát.",,1,
Gazdaság: EY: Az infláció miatt egyre többen választják az olcsóbb termékeket , hvg.hu,2022. április. 16. 11:10,,"A globális kutatás arra mutat rá: az emberek már költenének a járvány után, mégis spórolásra kényszerülnek.",,1,
Gazdaság: EY: Az infláció miatt egyre többen választják az olcsóbb termékeket , hvg.hu,2022. április. 16. 11:10,,Az áremelkedés miatt a fogyasztók többségének változtatnia kell a vásárlási szokásain - derül ki az EY 18 ezer fő körében végzett nemzetközi felméréséből.,,1,
Gazdaság: EY: Az infláció miatt egyre többen választják az olcsóbb termékeket , hvg.hu,2022. április. 16. 11:10,," A termékek és a szolgáltatások árának emelkedése az alacsonyabb jövedelműeket érinti a leginkább hátrányosan (62%), de a közepes (48%) és a magasabb keresetűek (42%) is megérzik a megnövekedett terheket – az EY globális kutatásának eredményei alapján.",,1,
Gazdaság: EY: Az infláció miatt egyre többen választják az olcsóbb termékeket , hvg.hu,2022. április. 16. 11:10,," Emiatt a vevők visszafogják a fogyasztásukat, olcsóbb árucikkekre váltanak, és kevesebbet vásárolnak a nem létfontosságú készítményekből.",,1,
Gazdaság: EY: Az infláció miatt egyre többen választják az olcsóbb termékeket , hvg.hu,2022. április. 16. 11:10,,"A válaszadók leginkább a ruházati cikkekre (38%), a szépségápolási és kozmetikai szerekre (35%), valamint alkoholra (30%) költenek kevesebbet.",,1,
Gazdaság: EY: Az infláció miatt egyre többen választják az olcsóbb termékeket , hvg.hu,2022. április. 16. 11:10,, Sokan azonban már a friss (20%) és a csomagolt élelmiszerek (19%) esetében is inkább az olcsóbbat választják.,,1,
Gazdaság: EY: Az infláció miatt egyre többen választják az olcsóbb termékeket , hvg.hu,2022. április. 16. 11:10,," Az emelkedő megélhetési költségek miatt a megkérdezettek közel kétharmada (60%) kezdene el megtakarítani (60%) a közeljövőben, míg tízből négy ember (39%) már most is igyekszik félre tenni.",,1,
Gazdaság: EY: Az infláció miatt egyre többen választják az olcsóbb termékeket , hvg.hu,2022. április. 16. 11:10,,"Mindezt egy olyan időszakban, amikor az EY felmérése szerint a fogyasztók minden eddiginél jobban vágynak az élményekre.",,1,
Gazdaság: EY: Az infláció miatt egyre többen választják az olcsóbb termékeket , hvg.hu,2022. április. 16. 11:10,," Szeretnék bepótolni a világjárvány során elmaradt programokat, és elmenekülni a nehézségek elől.",,1,
Gazdaság: EY: Az infláció miatt egyre többen választják az olcsóbb termékeket , hvg.hu,2022. április. 16. 11:10,, A válaszadók közel fele (45%) még inkább a pillanatnak szeretne élni.,,1,
Gazdaság: EY: Az infláció miatt egyre többen választják az olcsóbb termékeket , hvg.hu,2022. április. 16. 11:10,," Ennek következtében a vásárlók 42 százaléka tervezi, hogy többet költ élményekre, ugyanakkor tízből négyen ezeket az otthonuk biztonságában szeretnék megélni.",,1,
Világ: Boris Johnsont kitiltották Oroszországból , hvg.hu,2022. április. 16. 11:10,,Nem léphet be az országba a brit védelmi és külügyminiszter és további tíz brit politikus sem.,,1,
Világ: Boris Johnsont kitiltották Oroszországból , hvg.hu,2022. április. 16. 11:10,,"Oroszország megtiltotta, hogy az ország területére lépjen Boris Johnson brit miniszterelnök, Liz Truss külügyminiszter, Ben Wallace védelmi miniszter, valamint további tíz brit politikus – írja a Guardian.",,1,
Világ: Boris Johnsont kitiltották Oroszországból , hvg.hu,2022. április. 16. 11:10,,"Az orosz külügyminisztérium indoklása szerint minderre „a brit kormány példa nélkülien ellenséges akciói” miatt volt szükség, „különös tekintettel a magas rangú orosz hivatalnokok elleni szankciók életbe léptetésére”.",,1,
Világ: Boris Johnsont kitiltották Oroszországból , hvg.hu,2022. április. 16. 11:10,,Az oroszok közölték: hamarosan közzéteszik az országból kitiltott politikusok teljes listáját.,,1,
Világ: Boris Johnsont kitiltották Oroszországból , hvg.hu,2022. április. 16. 11:10,,Az Ukrajna elleni háborúrl szóló hírfolyamunkat ebben a cikkben követheti:,,1,
Világ: Boris Johnsont kitiltották Oroszországból , hvg.hu,2022. április. 16. 11:10,,"Vitalij Klicsko kijevi polgármester arra kéri azokat, akik vissza akartak volna térni a fővárosba, hogy ne tegyék.",,1,
Világ: Boris Johnsont kitiltották Oroszországból , hvg.hu,2022. április. 16. 11:10,, Több ukrán városból érkeztek jelentések az orosz bombázások miatti veszteségről.,,1,
Világ: Boris Johnsont kitiltották Oroszországból , hvg.hu,2022. április. 16. 11:10,, Ukrajna a bankszektor vezetőivel tárgyal majd Washingtonban - kövesse hírfolyamunkat az orosz-ukrán háborúról.,,1,
Világ: Már több mint 900 civil holttestét találták meg az oroszok által feladott területeken , hvg.hu,2022. április. 16. 11:10,,"Több helyen még nem ért véget a romok eltakarítása, amelyek alól újabb elhunytak kerülhetnek elő.",,1,
Világ: Már több mint 900 civil holttestét találták meg az oroszok által feladott területeken , hvg.hu,2022. április. 16. 11:10,, ,,1,
Világ: Már több mint 900 civil holttestét találták meg az oroszok által feladott területeken , hvg.hu,2022. április. 16. 11:10,,"Az ukrán hatóságok újabb és újabb holttesteket találnak az országnak azon területein, ahonnan az orosz csapatok kivonultak, hogy keleten összpontosítsák az erőiket.",,1,
Világ: Már több mint 900 civil holttestét találták meg az oroszok által feladott területeken , hvg.hu,2022. április. 16. 11:10,,"A BBC beszámolója szerint a kijevi régió rendőrfőnöke, Andrij Nebitov arról számolt be pénteken, hogy",,1,
Világ: Már több mint 900 civil holttestét találták meg az oroszok által feladott területeken , hvg.hu,2022. április. 16. 11:10,,"mostanáig már több mint 900 elhunyt civilt találtak meg, a maradványaikat pedig átadták az igazságügyi szakembereknek.",,1,
Világ: Már több mint 900 civil holttestét találták meg az oroszok által feladott területeken , hvg.hu,2022. április. 16. 11:10,,Nebitov közlése szerint Bucsából már több mint 350 holttestet vittek el.,,1,
Világ: Már több mint 900 civil holttestét találták meg az oroszok által feladott területeken , hvg.hu,2022. április. 16. 11:10,," Korábbi hírek szerint sokukon brutális kínzások nyomai látszottak, többeket hátrakötözött kézzel ért a halál.",,1,
Világ: Már több mint 900 civil holttestét találták meg az oroszok által feladott területeken , hvg.hu,2022. április. 16. 11:10,," Az ukrán vezetés szerint az oroszok háborús bűnöket követtek el a városban, Moszkva azonban tagad.",,1,
Világ: Már több mint 900 civil holttestét találták meg az oroszok által feladott területeken , hvg.hu,2022. április. 16. 11:10,,"Szerdán a helyszínen járt a hágai székhelyű Nemzetközi Büntetőbíróság főügyésze, Karim Khan, aki az AFP-nek azt nyilatkozta: a szervezetnek „alapos oka van feltételezni, hogy a bíróság joghatósága alá tartozó bűncselekményeket követnek el”.",,1,
Világ: Már több mint 900 civil holttestét találták meg az oroszok által feladott területeken , hvg.hu,2022. április. 16. 11:10,,"A rendőrfőnök arról is beszélt, hogy Borodjankában és Makarovban még tart a romok eltakarítása, amelyek alól újabb holttestek kerülhetnek elő.",,1,
Világ: Már több mint 900 civil holttestét találták meg az oroszok által feladott területeken , hvg.hu,2022. április. 16. 11:10,," Azt is hangsúlyozta, hogy az elhunytak mind polgári személyek, akiknek semmi közük sem volt a hadsereghez.",,1,
Világ: Már több mint 900 civil holttestét találták meg az oroszok által feladott területeken , hvg.hu,2022. április. 16. 11:10,,"Azt már a CNN idézte Nebitovtól, hogy Sevcsenko település néhány halottját már sikerült azonosítaniuk.",,1,
Világ: Már több mint 900 civil holttestét találták meg az oroszok által feladott területeken , hvg.hu,2022. április. 16. 11:10,," „Egyszerű helyi emberek voltak, akiket sajnos szintén megkínoztak, és úgy látjuk, hogy agyonlőttek” – mondta.",,1,
Világ: Már több mint 900 civil holttestét találták meg az oroszok által feladott területeken , hvg.hu,2022. április. 16. 11:10,,"A BBC megjegyezte: független forrásból nem tudták megerősíteni, hogy a rendőrfőnök állításai megfelelnek a valóságnak.",,1,
Világ: Már több mint 900 civil holttestét találták meg az oroszok által feladott területeken , hvg.hu,2022. április. 16. 11:10,," Hozzátették ugyanakkor, hogy több újságírójuk is látott civil ruhás holttesteket a Kijev környékén fekvő települések útjai mentén, Bucsában pedig dokumentálták az elhunytak összegyűjtését és azonosítását.",,1,
Világ: Az ukránok szerint kiásatják az eltemetett holttesteket Mariupolban az oroszok , hvg.hu,2022. április. 16. 11:10,,"A helyi vezetők azt állítják, hogy a háborús bűnök nyomait akarják eltüntetni az orosz katonák.",,0,
Világ: Az ukránok szerint kiásatják az eltemetett holttesteket Mariupolban az oroszok , hvg.hu,2022. április. 16. 11:10,, ,,0,
Világ: Az ukránok szerint kiásatják az eltemetett holttesteket Mariupolban az oroszok , hvg.hu,2022. április. 16. 11:10,,"A mariupoli városvezetés azt állítja, hogy az oroszok elkezdték kiásni a lakónegyedekben eltemetett holttesteket.",,0,
Világ: Az ukránok szerint kiásatják az eltemetett holttesteket Mariupolban az oroszok , hvg.hu,2022. április. 16. 11:10,," Telegram-csatornájukon azt is közölték, hogy az eddig eltemetetlen embereket nem engedik elhantolni.",,0,
Világ: Az ukránok szerint kiásatják az eltemetett holttesteket Mariupolban az oroszok , hvg.hu,2022. április. 16. 11:10,, Állításuk szerint mindezt az egyes lakótömbök körüli területekhez állított felügyelők ellenőrzik.,,0,
Világ: Az ukránok szerint kiásatják az eltemetett holttesteket Mariupolban az oroszok , hvg.hu,2022. április. 16. 11:10,,"Az ukrán vezetés már többször beszélt arról, hogy az orosz haderő mobil krematóriumokat hozott magával.",,0,
