,title,site,date,content,comments,label,sentencelabel
640,Lázár János: Új korszak kezdődik Hódmezővásárhelyen, Mandiner,2022. április 4. 0:21," Hozzátette: „az elvégzett munka nem volt hiábavaló, elnyertük a választópolgárok bizalmát”.",,0,0
641,Lázár János: Új korszak kezdődik Hódmezővásárhelyen, Mandiner,2022. április 4. 0:21,"Lázár János azt kérte azoktól, akik támogatták, s azoktól is, akik nem rá szavaztak, zárják le a polgárháborút, fogjanak kezet, ne egymás ellen küzdjenek, hanem egymásért.",,0,0
642,Lázár János: Új korszak kezdődik Hódmezővásárhelyen, Mandiner,2022. április 4. 0:21," Bebizonyosodott, hogy negatív kampánnyal, gyűlölettel nem lehet eredményt elérni.",,0,0
643,Lázár János: Új korszak kezdődik Hódmezővásárhelyen, Mandiner,2022. április 4. 0:21," Választást csak munkával, teljesítménnyel lehet nyerni – hangsúlyozta.",,0,0
644,Lázár János: Új korszak kezdődik Hódmezővásárhelyen, Mandiner,2022. április 4. 0:21,"Politikához és a választásokhoz a legtöbb, ami kell, az az alázat.",,0,0
645,Lázár János: Új korszak kezdődik Hódmezővásárhelyen, Mandiner,2022. április 4. 0:21," A hübrisz ma veszített, és nyert az alázat – jelentette ki az hatodik parlamenti ciklusát kezdő képviselő.",,0,0
646,Lázár János: Új korszak kezdődik Hódmezővásárhelyen, Mandiner,2022. április 4. 0:21,"Úgy fogalmazott, munkára jelentkezik, hogy együtt dolgozzon mindenkivel a közösség fölemelkedésért,",,0,0
647,Lázár János: Új korszak kezdődik Hódmezővásárhelyen, Mandiner,2022. április 4. 0:21,"Kérdésre válaszolva elmondta, a győzelem személyesen is sokat jelent számára, a politikai pályafutásában úgy érzi, új korszak kezdődött.",,0,0
648,Lázár János: Új korszak kezdődik Hódmezővásárhelyen, Mandiner,2022. április 4. 0:21," Arra a kérdésre pedig, hogy ez azt jelenti-e, hogy visszatér az országos politikába, esetleg a kormányzatba, azt válaszolta: ma este visszatért.",,0,0
649,Lázár János: Új korszak kezdődik Hódmezővásárhelyen, Mandiner,2022. április 4. 0:21,(MTI),,0,0
650,"Kovács a Kutyapárt szerepléséről: Megérdemeltük volna, hogy bejussunk a parlamentbe", Mandiner,2022. április 4. 0:39,"„Nem a pártunk vicces, hanem az országunk” – mondta a szerepéből kilépve, emiatt kissé elszontyolodva az egyik passzivista a mellette állónak a Kutyapárt eredményvárójában, a Metró klubban, miközben böngészték a mobiljukon az eredményeket.",,1,0
651,"Kovács a Kutyapárt szerepléséről: Megérdemeltük volna, hogy bejussunk a parlamentbe", Mandiner,2022. április 4. 0:39," Így tett Kovács Gergely is, de ő sem találta meg a számokban a bukásuk magyarázatát, pedig nagyon kereste.",,1,0
652,"Kovács a Kutyapárt szerepléséről: Megérdemeltük volna, hogy bejussunk a parlamentbe", Mandiner,2022. április 4. 0:39," Talán ezzel magyarázható, hogy végül lefújta az eredetileg éjfélre meghirdetett értékelőjét, de a Mandinernek szívesen nyilatkozott.",,1,0
653,"Kovács a Kutyapárt szerepléséről: Megérdemeltük volna, hogy bejussunk a parlamentbe", Mandiner,2022. április 4. 0:39,"A pártelnök azt mondta, az ellenzék bukása azzal magyarázható, hogy Márki-Zay Péter fehér gyerekeket átműtött feketékké.",,1,0
654,"Kovács a Kutyapárt szerepléséről: Megérdemeltük volna, hogy bejussunk a parlamentbe", Mandiner,2022. április 4. 0:39," Hogy ez pontosan mit jelent, azt nem fejtette ki bővebben, hiába unszoltam, ehelyett rám bízta, hogy fejtsem meg a mondat értelmét.",,1,0
655,"Kovács a Kutyapárt szerepléséről: Megérdemeltük volna, hogy bejussunk a parlamentbe", Mandiner,2022. április 4. 0:39," Majd azzal folytatta, tök jó, hogy ellenzék miniszterelnök-jelöltje holnaptól mást csinál, az viszont már kevésbé, hogy Orbán Viktor ugyanazt.",,1,0
656,"Kovács a Kutyapárt szerepléséről: Megérdemeltük volna, hogy bejussunk a parlamentbe", Mandiner,2022. április 4. 0:39," Amikor a Kutyapárt szereplésének az értékelésére kértem – a beszélgetésünk idején 3,13 százalékon álltak – annyit mondott, az a legszomorúbb, hogy megverték őket a nácik, akik szerint még covid sincs.",,1,0
657,"Kovács a Kutyapárt szerepléséről: Megérdemeltük volna, hogy bejussunk a parlamentbe", Mandiner,2022. április 4. 0:39,"„Pedig nézd meg, milyen jó arcok vannak itt, megérdemeltük volna, hogy bejussunk a parlamentbe” – fogalmazott, s közben körbemutatott a passzivisták felé.",,1,0
658,"Kovács a Kutyapárt szerepléséről: Megérdemeltük volna, hogy bejussunk a parlamentbe", Mandiner,2022. április 4. 0:39," Amikor arra kértem, vázolja, milyen következményei lesznek a vereségnek, vállalja-e személyesen a felelősséget, Kovács válaszolt valamit, de a mellette állók akkora ordibálásba kezdtek, hogy elnyomták a pártelnökük szavait.",,1,0
659,"Kovács a Kutyapárt szerepléséről: Megérdemeltük volna, hogy bejussunk a parlamentbe", Mandiner,2022. április 4. 0:39," Ebből arra tudok következtetni, hogy nagyon kemény pillanatokat fog átélni, amikor Kutyapárt választásokat értékelő bizottsága – biztos van ilyen vagy ha nem, a cikkünk hatására megalakítják – színe elé fog járulni.",,1,0
660,"Kovács a Kutyapárt szerepléséről: Megérdemeltük volna, hogy bejussunk a parlamentbe", Mandiner,2022. április 4. 0:39,"De majd azzal tud védekezni – vigasztaltam –, hogy az eredményük miatt jut bőven az állami támogatásból.",,1,0
661,Schiffer András: Az összefogás diskurzus megbukott, Mandiner,2022. április 3. 22:33,„Ez mellbevágó” – kezdte az Indexnek Schiffer András a választások értékelését.,,0,0
662,Schiffer András: Az összefogás diskurzus megbukott, Mandiner,2022. április 3. 22:33," Az LMP társalapítója, egykori politikusa a Magyar Kétfarkú Kutya Párt eredményváróján a lapnak úgy összegezte az eddigi eredményeket, hogy „az összefogás diskurzus megbukott”.",,0,0
663,Schiffer András: Az összefogás diskurzus megbukott, Mandiner,2022. április 3. 22:33,"„2018-ban jó néhányan azt gondolták, hogy kettő meg kettő az öt, most pedig kiderült, hogy kettő meg kettő az egy” – mondta.",,0,0
664,Schiffer András: Az összefogás diskurzus megbukott, Mandiner,2022. április 3. 22:33,Szerinte következmények nélkül pártidentitásokat nem lehet összevonni.,,0,0
665,Schiffer András: Az összefogás diskurzus megbukott, Mandiner,2022. április 3. 22:33, „Ez egy kijózanító eredmény” – tette hozzá.,,0,0
666,Schiffer András: Az összefogás diskurzus megbukott, Mandiner,2022. április 3. 22:33," Hosszú távon szerinte az a fajta összefogás-politika, ami arról szól, hogy gyakorlatilag mindent egy „O1G-indulatban” oldanak fel, az nagy kudarchoz vezet.",,0,0
667,Schiffer András: Az összefogás diskurzus megbukott, Mandiner,2022. április 3. 22:33," Mindezt ráadásul úgy hozta össze az ellenzék, hogy – sajnos – volt egy válság, és Orbán Viktor számára jelenleg kedvezőtlen a geopolitikai helyzet.",,0,0
668,Nem lett igaza Karácsony Gergelynek, Mandiner,2022. április 3. 23:25,– értesült a Mandiner.,,0,0
669,Nem lett igaza Karácsony Gergelynek, Mandiner,2022. április 3. 23:25, Így Budapest hármas (XII.,,0,0
670,Nem lett igaza Karácsony Gergelynek, Mandiner,2022. április 3. 23:25," kerület), tizenhármas (Kertváros), tizennégyes (XVII.",,0,0
671,Nem lett igaza Karácsony Gergelynek, Mandiner,2022. április 3. 23:25," kerület), egyes (Belváros, Budavár), illetve 6-os (Józsefváros-Ferencváros) számú egyéni választókerületében.",,0,0
672,Nem lett igaza Karácsony Gergelynek, Mandiner,2022. április 3. 23:25, Valóban.,,0,0
673,Nem lett igaza Karácsony Gergelynek, Mandiner,2022. április 3. 23:25, Több körzetben is nagyon szoros eredmény született.,,0,0
674,Nem lett igaza Karácsony Gergelynek, Mandiner,2022. április 3. 23:25,"Korábban Karácsony Gergely főpolgármester korábban úgy fogalmazott, hogy Budapesten tarol az ellenzék, országosan pedig szoros lesz a vége.",,0,0
675,Nem lett igaza Karácsony Gergelynek, Mandiner,2022. április 3. 23:25, Nem így lett.,,0,0
676,Nem lett igaza Karácsony Gergelynek, Mandiner,2022. április 3. 23:25,"Bár a baloldal valószínűleg behozta a körzetek döntő többségét (így Orosz Anna, Tordai Bence, Oláh Lajos, Hiszékeny Dezső, Hadházy Ákos, Arató Gergely, Szabó Tímea, Varju László, Barkóczi Balázs, Kunhalmi Ágnes, Hiller István, Tóth Endre, Szabó Szabolcs), 2 körzetben (13-as és 14-es körzetben) szinte biztosan nyert a Fidesz-KDNP.",,0,0
677,Nem lett igaza Karácsony Gergelynek, Mandiner,2022. április 3. 23:25,Budapest 3.,,0,0
678,Nem lett igaza Karácsony Gergelynek, Mandiner,2022. április 3. 23:25, – Győztes: Hajnal Miklós (Összefogás),,0,0
679,Nem lett igaza Karácsony Gergelynek, Mandiner,2022. április 3. 23:25,Budapest 13.,,0,0
680,Nem lett igaza Karácsony Gergelynek, Mandiner,2022. április 3. 23:25, – Győztes: Szatmáry Kristóf (Kormánypártok),,0,0
681,Nem lett igaza Karácsony Gergelynek, Mandiner,2022. április 3. 23:25,Budapest 14.,,0,0
682,Nem lett igaza Karácsony Gergelynek, Mandiner,2022. április 3. 23:25, – Győztes: Dunai Mónika (Kormánypártok),,0,0
683,Nem lett igaza Karácsony Gergelynek, Mandiner,2022. április 3. 23:25,Budapest 1.,,0,0
684,Nem lett igaza Karácsony Gergelynek, Mandiner,2022. április 3. 23:25, – Győztes: Csárdi Antal (Összefogás),,0,0
685,Nem lett igaza Karácsony Gergelynek, Mandiner,2022. április 3. 23:25,Budapest 6.,,0,0
686,Nem lett igaza Karácsony Gergelynek, Mandiner,2022. április 3. 23:25, – Győztes: Jámbor András (Összefogás),,0,0
687,Nem lett igaza Karácsony Gergelynek, Mandiner,2022. április 3. 23:25,A választási közvetítésünket IDE kattintva tudják elolvasni.,,0,0
688,A Szerb Haladó Párt és Aleksandar Vucic nyerte meg a választást Szerbiában az előzetes eredmények szerint, Mandiner,2022. április 3. 23:11,"A kormányzó Szerb Haladó Párt nyerte meg az előrehozott parlamenti választást, Aleksandar Vucic pedig az elnökválasztást Szerbiában az előzetes eredmények szerint.",,1,0
689,A Szerb Haladó Párt és Aleksandar Vucic nyerte meg a választást Szerbiában az előzetes eredmények szerint, Mandiner,2022. április 3. 23:11,"A Szabad Választásokért és Demokráciáért Központ (CeSID) és az Ipsos közvélemény-kutató számítása szerint – amely saját adataik 70,6 százalékos feldolgozottságán alapul – az előrehozott parlamenti választáson a Szerb Haladó Párt a voksok 43,1 százalékát szerezte meg, ami 121 mandátumra lesz elegendő, az ellenzéki Együtt Szerbia Győzelméért koalícióra a szavazópolgárok 13,2 százaléka adta a voksát (36 mandátum), míg a Szerbiai Szocialista Párt a szavazatok 11,4 százalékát (32 mandátum) tudhatja magáénak.",,1,0
690,A Szerb Haladó Párt és Aleksandar Vucic nyerte meg a választást Szerbiában az előzetes eredmények szerint, Mandiner,2022. április 3. 23:11, Ezen felmérés szerint,,1,0
691,A Szerb Haladó Párt és Aleksandar Vucic nyerte meg a választást Szerbiában az előzetes eredmények szerint, Mandiner,2022. április 3. 23:11,"Az elnökválasztáson a CeSID és az Ipsos szerint az első helyet Aleksandar Vucic szerezte meg 59,1 százalékkal, míg a második helyen az ellenzéki Zdravko Ponos végzett 17,5 százalékkal, ezek alapján úgy tűnik, nem lesz második forduló.",,1,0
692,A Szerb Haladó Párt és Aleksandar Vucic nyerte meg a választást Szerbiában az előzetes eredmények szerint, Mandiner,2022. április 3. 23:11," A szerbiai választási bizottság 21 órakor tartott sajtótájékoztatót, ám a testület nem közölt a részvételi arányra vonatkozó adatokat, csak annyit jelentett be, hogy lezárult a szavazás, és hétfőn 20 órakor közölnek előzetes eredményeket.",,1,0
693,A Szerb Haladó Párt és Aleksandar Vucic nyerte meg a választást Szerbiában az előzetes eredmények szerint, Mandiner,2022. április 3. 23:11,"A választási bizottság internetes oldalán követhető adatok alapján, 12,4 százalékos feldolgozottság mellett a Szerb Haladó Párt a voksok 50,6 szerezte meg, a második helyen Szerbiai Szocialista Párt végzett 13,1 százalékkal, a harmadik pedig az ellenzéki Együtt Szerbia Győzelméért koalíció lett 7,69 százalékkal.",,1,0
694,A Szerb Haladó Párt és Aleksandar Vucic nyerte meg a választást Szerbiában az előzetes eredmények szerint, Mandiner,2022. április 3. 23:11," A választási bizottság adatai szerint 12,08 feldolgozottság mellett az elnökválasztást Aleksandar Vucic nyerte meg már az első fordulóban 69,01százalékkal.",,1,0
695,A Szerb Haladó Párt és Aleksandar Vucic nyerte meg a választást Szerbiában az előzetes eredmények szerint, Mandiner,2022. április 3. 23:11,(MTI),,1,0
696,"A Szörny gólt lőtt, Samy Mmaee hisztizett, kétgólos hátrányból állt föl a Puskás a Fradi ellen!", Mandiner,2022. április 3. 22:26,"Az első félidőben azoknak lett igazuk, akik azt állították: az orosz mester keze alatt egyre stílusosabban játszó Fradi ezúttal simán legyőzi egyik legfőbb riválisát, hiszen a 4.",,1,0
697,"A Szörny gólt lőtt, Samy Mmaee hisztizett, kétgólos hátrányból állt föl a Puskás a Fradi ellen!", Mandiner,2022. április 3. 22:26," percben hiába szerzett lesgólt a Puskás Akadémia, a bajnokcsapat fokozatosan átvette a játék irányítását.",,1,0
698,"A Szörny gólt lőtt, Samy Mmaee hisztizett, kétgólos hátrányból állt föl a Puskás a Fradi ellen!", Mandiner,2022. április 3. 22:26,A fölény a 18.,,1,0
699,"A Szörny gólt lőtt, Samy Mmaee hisztizett, kétgólos hátrányból állt föl a Puskás a Fradi ellen!", Mandiner,2022. április 3. 22:26," percben érett góllá, amikor egy nagyon szép vendégtámadás végén, a télen a görög PAOK Szalonikitől – kifejezetten Sztanyiszlav Csercseszov kérésére – a Ferencvároshoz érkező Anderson Esiti lőtt bombagólt Nguen Tokmac visszagurításából.",,1,0
700,"A Szörny gólt lőtt, Samy Mmaee hisztizett, kétgólos hátrányból állt föl a Puskás a Fradi ellen!", Mandiner,2022. április 3. 22:26,Érdekesség: ,,1,0
701,"A Szörny gólt lőtt, Samy Mmaee hisztizett, kétgólos hátrányból állt föl a Puskás a Fradi ellen!", Mandiner,2022. április 3. 22:26,"(az elsőt még a Göztepe futballistájaként lőtte a török élvonalban), nem véletlen, hogy a látványos találata után a fejét fogta – még ő sem hitte el, hogy betalált!",,1,0
702,"A Szörny gólt lőtt, Samy Mmaee hisztizett, kétgólos hátrányból állt föl a Puskás a Fradi ellen!", Mandiner,2022. április 3. 22:26,"A második játékrész szinte rögtön Fradi-góllal kezdődött: a mérkőzés folyamán többször is remek labdákat osztogató Olekszandr Zubkov ezúttal Ryan Mmaee-t ugratta ki a leshatáron, a zöld-fehérek házi gólkirálya pedig magabiztosan lőtte el a labdát a hazai kapus, Tóth Balázs mellett.",,1,0
703,"A Szörny gólt lőtt, Samy Mmaee hisztizett, kétgólos hátrányból állt föl a Puskás a Fradi ellen!", Mandiner,2022. április 3. 22:26, ,,1,0
704,"A Szörny gólt lőtt, Samy Mmaee hisztizett, kétgólos hátrányból állt föl a Puskás a Fradi ellen!", Mandiner,2022. április 3. 22:26,"Ekkor már mindenki számolgatott, és azt mondogatta a Pancho Aréna lelátóján, hogy eldőlt a bajnoki cím, hiszen a Ferencváros előnye 10 pontra nőtt - ám ekkor a PAFC hirtelen megrázta magát!",,1,0
705,"A Szörny gólt lőtt, Samy Mmaee hisztizett, kétgólos hátrányból állt föl a Puskás a Fradi ellen!", Mandiner,2022. április 3. 22:26,"Előbb a zöldek ellen már negyedik találatát szerző Libor Kozák (a nyurga cseh szinte csak a Fradi ellen tud eredményes lenni a magyar élvonalban) fejelt védhetetlenül Dibusz Dénes kapujába - a Ferencváros belső védői Baluta beadásánál enyhén szólva elaludtak -, ám a hidegzuhany csak ezután következett számukra: a feltűnően indiszponált Samy Mmaee a második vendégtalálatnál is hibázott, a berobbanó Patrizio Stronatit találta telibe, akiről a labda a hálóba pattant.",,1,0
706,"A Szörny gólt lőtt, Samy Mmaee hisztizett, kétgólos hátrányból állt föl a Puskás a Fradi ellen!", Mandiner,2022. április 3. 22:26,"Sőt, a marokkói válogatott védő néhány perccel később rátett még egy lapáttal: újabb rossz helyezkedése és bénázása után az Ukrajnából elmenekülő, a mérkőzésen végig agilisan és veszélyesen játszó iráni, Sahab Zahedi került kecsegtető helyzetbe, de a Fradi szerencséjére nem találta el a kaput.",,1,0
707,"A Szörny gólt lőtt, Samy Mmaee hisztizett, kétgólos hátrányból állt föl a Puskás a Fradi ellen!", Mandiner,2022. április 3. 22:26,    ,,1,0
708,"A Szörny gólt lőtt, Samy Mmaee hisztizett, kétgólos hátrányból állt föl a Puskás a Fradi ellen!", Mandiner,2022. április 3. 22:26,"teátrális mozdulatokkal kérte számon, hogy tulajdonképpen miért is kell idő előtt elhagynia a pályát, de az orosz-oszét mester egy pillanat alatt rendet tett: ellentmondást nem tűrően jelezte a légiósnak, hogy neki most már csak a kispadon jut hely!",,1,0
709,"A Szörny gólt lőtt, Samy Mmaee hisztizett, kétgólos hátrányból állt föl a Puskás a Fradi ellen!", Mandiner,2022. április 3. 22:26,"A Puskás egyenlítését követően mintha mindkét csapat megnyugodott volna, a bajnokcsapat játékosai a vészjósló percek után rájöttek arra: nekik tulajdonképpen az egy pont is megfelelő Felcsútról, így a hátralévő 20 percben érdemleges eseményt nem is tudtunk feljegyezni.",,1,0
710,"A Szörny gólt lőtt, Samy Mmaee hisztizett, kétgólos hátrányból állt föl a Puskás a Fradi ellen!", Mandiner,2022. április 3. 22:26, ,,1,0
711,"A Szörny gólt lőtt, Samy Mmaee hisztizett, kétgólos hátrányból állt föl a Puskás a Fradi ellen!", Mandiner,2022. április 3. 22:26,"Ha csak azt nem, hogy a tabellát így is hét pont előnnyel vezető Ferencvárosnak sok izgulnivalója nincs, hiszen, ha a hátralévő hét fordulóban csak a papírforma-győzelmeket behúzza, újra aranyérmes lehet.",,1,0
712,"A Szörny gólt lőtt, Samy Mmaee hisztizett, kétgólos hátrányból állt föl a Puskás a Fradi ellen!", Mandiner,2022. április 3. 22:26,"Jellemző, amit a találkozó lefújása után az egyik Fradi-szurkoló mondott:",,1,0
713,"A Szörny gólt lőtt, Samy Mmaee hisztizett, kétgólos hátrányból állt föl a Puskás a Fradi ellen!", Mandiner,2022. április 3. 22:26,"„A lényeg, hogy megmaradt a hétpontos előnyünk, így nem is tudom elképzelni, hogy ne mi legyük újra az elsők!",,1,0
714,"A Szörny gólt lőtt, Samy Mmaee hisztizett, kétgólos hátrányból állt föl a Puskás a Fradi ellen!", Mandiner,2022. április 3. 22:26," A következő fordulóban a halovány Debrecent lendületből kell verjük, utána Honvéd és az Újpest ellen presztízsből nyernünk kell!",,1,0
715,"A Szörny gólt lőtt, Samy Mmaee hisztizett, kétgólos hátrányból állt föl a Puskás a Fradi ellen!", Mandiner,2022. április 3. 22:26," Ha pedig ez a három győzelem meglesz, Pakson még ki is kaphatunk, így szerezve örömöt Böde Daninak, hiszen az utolsó három fordulóban gálamérkőzések következnek: a Zalaegerszeget valamint a szerintem két kiesőt, az MTK-t és a Gyirmótot többgólos vereséggel küldjük a másodosztályba!",,1,0
716,"A Szörny gólt lőtt, Samy Mmaee hisztizett, kétgólos hátrányból állt föl a Puskás a Fradi ellen!", Mandiner,2022. április 3. 22:26,”,,1,0
717,"A Szörny gólt lőtt, Samy Mmaee hisztizett, kétgólos hátrányból állt föl a Puskás a Fradi ellen!", Mandiner,2022. április 3. 22:26,Nyitókép Ryan Mmaee-ra nem lehet panasz: ezúttal is eredményes volt!,,1,0
718,"Politizálni kezd a színész Nagy Ervin, ha megint nyer a Fidesz", Mandiner,2022. április 3. 21:29,"Belép a politikába Nagy Ervin színész, ha ismét a Fidesz nyer – ezt mondta a Partizán eredményvárójában.",,1,0
719,"Politizálni kezd a színész Nagy Ervin, ha megint nyer a Fidesz", Mandiner,2022. április 3. 21:29, A propeller.,,1,0
720,"Politizálni kezd a színész Nagy Ervin, ha megint nyer a Fidesz", Mandiner,2022. április 3. 21:29,hu cikke szerint úgy fogalmazott:,,1,0
721,"Politizálni kezd a színész Nagy Ervin, ha megint nyer a Fidesz", Mandiner,2022. április 3. 21:29,"„Nem gondolom azt, hogy ezek a folyamatok hosszú távon tarthatóak.",,1,0
722,"Politizálni kezd a színész Nagy Ervin, ha megint nyer a Fidesz", Mandiner,2022. április 3. 21:29," Nem szeretném, ha az országomnak a becsületét végképp eljátszanák Nyugat-Európában” – mondta színész, aki nemrég azt mondta: egyelőre nem látja magában a potenciált ahhoz, hogy elnök legyen, mint Volodimir Zelenszkij.",,1,0
723,"A Kutyapárt arra számít, hogy megnyeri a választásokat", Mandiner,2022. április 3. 20:31,"Az első nagyobb üdvrivalgás akkor hangzott el a Kutyapárt eredményvárójában, amikor kiderült, „Van kajaaaaaa!",,0,0
724,"A Kutyapárt arra számít, hogy megnyeri a választásokat", Mandiner,2022. április 3. 20:31,"”, de hogy ebből ki kapott, azt nem lehet tudni.",,0,0
725,"A Kutyapárt arra számít, hogy megnyeri a választásokat", Mandiner,2022. április 3. 20:31," Az újságírók biztosan nem, ezért nem lesz olyan pozitív hangvételű ez a cikk, mint akkor lett volna, ha jóféle grillekkel traktáltak volna, ahogy azt Kovács Gergő ígérte, amikor akkreditáltam – ez a kifejezés persze önmagában vicc ennél a pártnál – a fotós kollégával magunkat az eseményre.",,0,0
726,"A Kutyapárt arra számít, hogy megnyeri a választásokat", Mandiner,2022. április 3. 20:31," Azt inkább hagyjuk, hogy arról volt szó, a Teleki Blanka utcai titkos bunkerükben fogják nyomon követni az eseményeket, arról azonban elfelejtettek értesíteni, hogy mégsem ott lesz.",,0,0
727,"A Kutyapárt arra számít, hogy megnyeri a választásokat", Mandiner,2022. április 3. 20:31," Csak akkor vált gyanússá a dolog, hogy valami változás történhetett a programban, amikor este 7 óra felé",,0,0
728,"A Kutyapárt arra számít, hogy megnyeri a választásokat", Mandiner,2022. április 3. 20:31,"Egy hölgy nyitott ajtót, amikor megtaláltuk a bejáratot.",,0,0
729,"A Kutyapárt arra számít, hogy megnyeri a választásokat", Mandiner,2022. április 3. 20:31," Savköpő Menyétként mutatkozott be, és sokáig nem tudtuk eldönteni, poénkodik-e, amikor azt mondta, a Metró klubban már megy a buli, itt rajta kívül nincs senki.",,0,0
730,"A Kutyapárt arra számít, hogy megnyeri a választásokat", Mandiner,2022. április 3. 20:31," Kénytelenek voltunk megfenyegetni, hogy nem fogunk drukkolni, hogy bejussanak a parlamentbe, így halálra vált arccal közölte, nem humorizál, tényleg ott van az eredményvárójuk.",,0,0
731,"A Kutyapárt arra számít, hogy megnyeri a választásokat", Mandiner,2022. április 3. 20:31," De ha nem hisszük – érvelt – , hívjuk fel a Gergőt.",,0,0
732,"A Kutyapárt arra számít, hogy megnyeri a választásokat", Mandiner,2022. április 3. 20:31," Ettől inkább eltekintettünk, nem szerettünk volna egy képviselőjelölttel durva hangot megütni, főleg, ha netán honatya is lesz belőle.",,0,0
733,"A Kutyapárt arra számít, hogy megnyeri a választásokat", Mandiner,2022. április 3. 20:31,"A Metró Klubban egyébként remek a hangulat, pár százan lehetnek – köztük négy-öt kutya a négylábú fajtából –, bár többen vannak az utcán, mint benn, ezen nincs mit csodálkozni, a kutyapártosok törvénytisztelő emberek, nem dohányoznak zárt helyiségben.",,0,0
734,"A Kutyapárt arra számít, hogy megnyeri a választásokat", Mandiner,2022. április 3. 20:31," A nagyteremben egy zenekar játszik, de nem sikerült kiderítenünk a nevüket, a legtöbben söröznek.",,0,0
735,"A Kutyapárt arra számít, hogy megnyeri a választásokat", Mandiner,2022. április 3. 20:31," Gondoltam, kihallgatom, hogyan latolgatják az esélyeket,",,0,0
736,"A Kutyapárt arra számít, hogy megnyeri a választásokat", Mandiner,2022. április 3. 20:31,"lehet, hogy sokan nem is azért jöttek ide, azt persze nem merjük feltételezni, hogy van, aki nem is tudja, hogy ma kellett voksolni.",,0,0
737,"A Kutyapárt arra számít, hogy megnyeri a választásokat", Mandiner,2022. április 3. 20:31,"Végül találtunk valakit, aki némi győzködés után hajlandó volt esélylatolgatásra.",,0,0
738,"A Kutyapárt arra számít, hogy megnyeri a választásokat", Mandiner,2022. április 3. 20:31," Kis Anna – egy s-sel – hangsúlyozta, hogy ő nem passzivista, csupán szimpatizáns, előbb szerényen csak annyit mondott, 10-12 mandátumra számít, de inkább kérdezzük meg a barátját, javasolta, aki jobban benne van ezekben a dolgokban.",,0,0
739,"A Kutyapárt arra számít, hogy megnyeri a választásokat", Mandiner,2022. április 3. 20:31," Közöltük vele, hogy ő kiváló interjúalany, biztos képben van.",,0,0
740,"A Kutyapárt arra számít, hogy megnyeri a választásokat", Mandiner,2022. április 3. 20:31," Ezek után nem csoda, hogy büszkén jelentette ki, bizony győzelemre számít és nem csak ő.",,0,0
741,"A Kutyapárt arra számít, hogy megnyeri a választásokat", Mandiner,2022. április 3. 20:31," A cikk írása közben azonban szabadkozva közölte, hogy ő valójában Tóth Boróka Hannának hívják, de a többi igaz.",,0,0
742,"A Kutyapárt arra számít, hogy megnyeri a választásokat", Mandiner,2022. április 3. 20:31,"A második üdvrivalgás akkor tört ki, amikor Suzi – alias Döme Zsuzsa alelnök vagy valami hasonló, leginkább Kovács Gergely párja és Ferencváros alpolgármestere – miközben a Pesti tévének nyilatkozott, örömmel közölte, hogy a riporterrel történő beszélgetésből az derült ki, a Pesti Srácok nem akarja leváltani a Kutyapártot.",,0,0
743,"Márki-Zay reméli, hogy nem a határon túli szavazatokon múlik majd a győzelmük", Mandiner,2022. április 3. 20:16,"Facebook-posztban köszönte meg Márki-Zay Péter az összes magyar választónak, hogy elment szavazni.",,1,0
744,"Márki-Zay reméli, hogy nem a határon túli szavazatokon múlik majd a győzelmük", Mandiner,2022. április 3. 20:16," Egyben háláját fejezte ki a civilek felé, akik a választás tisztaságát ellenőrizték.",,1,0
745,"Márki-Zay reméli, hogy nem a határon túli szavazatokon múlik majd a győzelmük", Mandiner,2022. április 3. 20:16," A baloldal miniszterelnök-jelöltje reagált a választási bizottság közlésére is, miszerint nem képesek ellenőrizni a határon túli szavazatok tisztaságát:",,1,0
746,"Márki-Zay reméli, hogy nem a határon túli szavazatokon múlik majd a győzelmük", Mandiner,2022. április 3. 20:16,„Ezt láthattuk a megsemmisített ellenzéki szavazatokból is.,,1,0
747,"Márki-Zay reméli, hogy nem a határon túli szavazatokon múlik majd a győzelmük", Mandiner,2022. április 3. 20:16," Reméljük, nem ezeken a szavazatokon múlik majd a győzelmünk, mert az alkotmányos válságot okozhat Magyarországon.",,1,0
748,"Márki-Zay reméli, hogy nem a határon túli szavazatokon múlik majd a győzelmük", Mandiner,2022. április 3. 20:16,”,,1,0
749,Szabálytalanság: egyes szavazókörökben nem kapják meg a választók automatikusan a népszavazási íveket, Mandiner,2022. április 3. 17:42,"Mint arról korábban lapunk is beszámolt, az idei országgyűlési választáson és népszavazáson súlyos szabálytalanságra hívta fel a figyelmet Hende Csaba, a Fidesz országgyűlési képviselője.",,1,0
750,Szabálytalanság: egyes szavazókörökben nem kapják meg a választók automatikusan a népszavazási íveket, Mandiner,2022. április 3. 17:42," A politikus közölte, Szombathelyen külön megkérdezi a választókat a bizottság, kérik-e a népszavazási szavazólapot is.",,1,0
751,Szabálytalanság: egyes szavazókörökben nem kapják meg a választók automatikusan a népszavazási íveket, Mandiner,2022. április 3. 17:42, Ezzel ellentétben,,1,0
752,Szabálytalanság: egyes szavazókörökben nem kapják meg a választók automatikusan a népszavazási íveket, Mandiner,2022. április 3. 17:42,A Mandiner olvasói lapunknak több fórumon is jelezték: ők/ismerőseik/családtagjaik is szemesültek a Hende Csaba által jelzett szabálytalansággal.,,1,0
